Brand Slug,Vehicle Name,Vehicle Description,Model Slug,Electric,Model Name,Average Rating,Id,Brand Name,Vehicle Image,Category Slug,BrandId,Category Name,CategoryId,Vehicle Price,Variant Name,Fuel Type,Power,Torque,Fuel Tank Capacity,Gross Vehicle Weight,No Of Seats,core_vehicle_info,llm_ready_vehicle_description,End Point
bharat-benz,Bharat Benz 1617R,"The Bharat Benz 1617R Truck is a versatile medium-duty truck built for superior efficiency and performance. It caters to various industries, including logistics, FMCG, and e-commerce. The 1617R’s sturdy chassis and advanced engineering ensure it can handle diverse loads over long distances with minimal downtime. Its focus on fuel efficiency and driver comfort makes it a preferred option for fleet operators. The truck’s spacious and ergonomic cabin reduces driver fatigue during long trips, while its modern safety features ensure secure transport. It is a cost-effective and reliable solution for businesses requiring dependable transportation.",1617r,No,1617R,4.6,920,Bharat Benz,https://images.91trucks.com/trucks/models/46/920/bharat-benz-1617r-915252137.jpg,trucks,46,Truck,7,₹22.22 Lakh,5100/CBC,Diesel,167 HP,520 Nm,215 L,16200 Kg,NA,Truck Bharat Benz 1617R 5100/CBC,bharat benz r truck versatile mediumduty truck build superior efficiency performance cater industry include logistic fmcg ecommerce rs sturdy chassis advanced engineering ensure handle diverse load long distance minimal downtime focus fuel efficiency driver comfort make preferred option fleet operator truck spacious ergonomic cabin reduce driver fatigue long trip modern safety feature ensure secure transport costeffective reliable solution business require dependable transportation,https://www.91trucks.com/trucks/bharat-benz/1617r
bharat-benz,Bharat Benz 1917R,"The Bharat Benz 1917R Truck is a highly efficient heavy-duty vehicle ideal for cargo and haulage across long distances. Known for its strong build and consistent performance, the 1917R offers impressive fuel efficiency and low operating costs. It is designed to accommodate high payloads while ensuring excellent stability and handling, even on rough terrains. The truck’s well-equipped and comfortable cabin supports the driver’s needs for long journeys. With its reliable performance, robust construction, and modern features, the Bharat Benz 1917R is a top choice for logistics businesses aiming for higher productivity and profitability.",1917r,No,1917R,4.6,921,Bharat Benz,https://images.91trucks.com/trucks/models/46/921/bharat-benz-1917r-288428648.jpg,trucks,46,Truck,7,₹28.30 Lakh,6700/CAB/31(ft),Diesel,167 HP,520 Nm,215 L,16200 Kg,NA,Truck Bharat Benz 1917R 6700/CAB/31(ft),bharat benz r truck highly efficient heavyduty vehicle ideal cargo haulage long distance know strong build consistent performance r offer impressive fuel efficiency low operating cost design accommodate high payload ensure excellent stability handle rough terrain truck wellequippe comfortable cabin support driver need long journey reliable performance robust construction modern feature bharat benz r choice logistic business aim high productivity profitability,https://www.91trucks.com/trucks/bharat-benz/1917r
bharat-benz,Bharat Benz 1917R,"The Bharat Benz 1917R Truck is a highly efficient heavy-duty vehicle ideal for cargo and haulage across long distances. Known for its strong build and consistent performance, the 1917R offers impressive fuel efficiency and low operating costs. It is designed to accommodate high payloads while ensuring excellent stability and handling, even on rough terrains. The truck’s well-equipped and comfortable cabin supports the driver’s needs for long journeys. With its reliable performance, robust construction, and modern features, the Bharat Benz 1917R is a top choice for logistics businesses aiming for higher productivity and profitability.",1917r,No,1917R,4.6,921,Bharat Benz,https://images.91trucks.com/trucks/models/46/921/bharat-benz-1917r-288428648.jpg,trucks,46,Truck,7,₹28.30 Lakh,5900/CAB/24(ft),Diesel,167 HP,520 Nm,215 L,16200 Kg,NA,Truck Bharat Benz 1917R 5900/CAB/24(ft),bharat benz r truck highly efficient heavyduty vehicle ideal cargo haulage long distance know strong build consistent performance r offer impressive fuel efficiency low operating cost design accommodate high payload ensure excellent stability handle rough terrain truck wellequippe comfortable cabin support driver need long journey reliable performance robust construction modern feature bharat benz r choice logistic business aim high productivity profitability,https://www.91trucks.com/trucks/bharat-benz/1917r
bharat-benz,Bharat Benz 1917R,"The Bharat Benz 1917R Truck is a highly efficient heavy-duty vehicle ideal for cargo and haulage across long distances. Known for its strong build and consistent performance, the 1917R offers impressive fuel efficiency and low operating costs. It is designed to accommodate high payloads while ensuring excellent stability and handling, even on rough terrains. The truck’s well-equipped and comfortable cabin supports the driver’s needs for long journeys. With its reliable performance, robust construction, and modern features, the Bharat Benz 1917R is a top choice for logistics businesses aiming for higher productivity and profitability.",1917r,No,1917R,4.6,921,Bharat Benz,https://images.91trucks.com/trucks/models/46/921/bharat-benz-1917r-288428648.jpg,trucks,46,Truck,7,₹24.12 Lakh,5500/CAB/22(ft),Diesel,167 HP,520 Nm,215 L,16200 Kg,NA,Truck Bharat Benz 1917R 5500/CAB/22(ft),bharat benz r truck highly efficient heavyduty vehicle ideal cargo haulage long distance know strong build consistent performance r offer impressive fuel efficiency low operating cost design accommodate high payload ensure excellent stability handle rough terrain truck wellequippe comfortable cabin support driver need long journey reliable performance robust construction modern feature bharat benz r choice logistic business aim high productivity profitability,https://www.91trucks.com/trucks/bharat-benz/1917r
bharat-benz,Bharat Benz 1917R,"The Bharat Benz 1917R Truck is a highly efficient heavy-duty vehicle ideal for cargo and haulage across long distances. Known for its strong build and consistent performance, the 1917R offers impressive fuel efficiency and low operating costs. It is designed to accommodate high payloads while ensuring excellent stability and handling, even on rough terrains. The truck’s well-equipped and comfortable cabin supports the driver’s needs for long journeys. With its reliable performance, robust construction, and modern features, the Bharat Benz 1917R is a top choice for logistics businesses aiming for higher productivity and profitability.",1917r,No,1917R,4.6,921,Bharat Benz,https://images.91trucks.com/trucks/models/46/921/bharat-benz-1917r-288428648.jpg,trucks,46,Truck,7,₹24.12 Lakh,5100/CAB/20(ft),Diesel,167 HP,520 Nm,215 L,16200 Kg,NA,Truck Bharat Benz 1917R 5100/CAB/20(ft),bharat benz r truck highly efficient heavyduty vehicle ideal cargo haulage long distance know strong build consistent performance r offer impressive fuel efficiency low operating cost design accommodate high payload ensure excellent stability handle rough terrain truck wellequippe comfortable cabin support driver need long journey reliable performance robust construction modern feature bharat benz r choice logistic business aim high productivity profitability,https://www.91trucks.com/trucks/bharat-benz/1917r
bharat-benz,Bharat Benz 1923C,"The Bharat Benz 1923C Truck is a powerful and efficient tipper truck designed for heavy-duty applications like construction, mining, and infrastructure projects. Known for its durability and robust performance, the 1923C excels in carrying heavy payloads across tough terrains. Its advanced suspension system and strong chassis provide exceptional stability and traction under challenging conditions. With a focus on reducing operational costs, the truck delivers excellent fuel efficiency and reliability. Its spacious, driver-friendly cabin and enhanced safety features make it a popular choice for businesses that demand performance and durability in their fleet.",1923c,No,1923C,4.6,922,Bharat Benz,https://images.91trucks.com/trucks/models/46/922/bharat-benz-1923c-1372336640.jpg,trucks,46,Truck,7,₹30.87 Lakh,3600/CBC,Diesel,241 HP,850 Nm,215 L,18500 Kg,NA,Truck Bharat Benz 1923C 3600/CBC,bharat benz c truck powerful efficient tipper truck design heavyduty application like construction mining infrastructure project know durability robust performance c excel carry heavy payload tough terrain advanced suspension system strong chassis provide exceptional stability traction challenging condition focus reduce operational cost truck deliver excellent fuel efficiency reliability spacious driverfriendly cabin enhance safety feature popular choice business demand performance durability fleet,https://www.91trucks.com/trucks/bharat-benz/1923c
bharat-benz,Bharat Benz 2823C,"The BharatBenz 2823C gets a 7.2-litre diesel engine, which is coupled to a 9-speed manual gearbox and produces 244 PS of maximum power and 850 Nm of maximum torque. With a leaf spring-based suspension setup and drum brakes all around, the BharatBenz 2823C has a payload capacity of 16600 kg.",2823c,No,2823C,4.7,923,Bharat Benz,https://images.91trucks.com/trucks/models/46/923/bharat-benz-2823c-631159959.jpg,trucks,46,Truck,7,₹37.80 Lakh,4275/CBC,Diesel,241 HP,850 Nm,215 L,28000 Kg,NA,Truck Bharat Benz 2823C 4275/CBC,bharatbenz c get litre diesel engine couple speed manual gearbox produce ps maximum power nm maximum torque leaf springbase suspension setup drum brake bharatbenz c payload capacity kg,https://www.91trucks.com/trucks/bharat-benz/2823c
bharat-benz,Bharat Benz 2823R,"The Bharat Benz 2823R Truck is a high-capacity heavy-duty truck perfect for long-haul transportation. Built for superior performance, it delivers exceptional power, fuel efficiency, and reliability. This truck is ideal for industries such as logistics, cement, and heavy goods transportation. Its strong chassis and advanced technology ensure stability and durability under heavy loads. The 2823R comes with a driver-centric cabin that enhances comfort on extended trips. With its impressive payload capacity, low maintenance costs, and consistent performance, the 2823R is a cost-effective solution for businesses looking to boost productivity and operational efficiency.",2823r,No,2823R,5.0,924,Bharat Benz,https://images.91trucks.com/trucks/models/46/924/bharat-benz-2823r-1733983799.jpg,trucks,46,Truck,7,₹31.59 Lakh,6375/32(ft)/CBC,Diesel,241 HP,850 Nm,380 L,28000 Kg,NA,Truck Bharat Benz 2823R 6375/32(ft)/CBC,bharat benz r truck highcapacity heavyduty truck perfect longhaul transportation build superior performance deliver exceptional power fuel efficiency reliability truck ideal industry logistic cement heavy good transportation strong chassis advanced technology ensure stability durability heavy load r come drivercentric cabin enhance comfort extend trip impressive payload capacity low maintenance cost consistent performance r costeffective solution business look boost productivity operational efficiency,https://www.91trucks.com/trucks/bharat-benz/2823r
bharat-benz,Bharat Benz 2823R,"The Bharat Benz 2823R Truck is a high-capacity heavy-duty truck perfect for long-haul transportation. Built for superior performance, it delivers exceptional power, fuel efficiency, and reliability. This truck is ideal for industries such as logistics, cement, and heavy goods transportation. Its strong chassis and advanced technology ensure stability and durability under heavy loads. The 2823R comes with a driver-centric cabin that enhances comfort on extended trips. With its impressive payload capacity, low maintenance costs, and consistent performance, the 2823R is a cost-effective solution for businesses looking to boost productivity and operational efficiency.",2823r,No,2823R,5.0,924,Bharat Benz,https://images.91trucks.com/trucks/models/46/924/bharat-benz-2823r-1733983799.jpg,trucks,46,Truck,7,₹31.19 Lakh,6375/CBC,Diesel,241 HP,850 Nm,380 L,28000 Kg,NA,Truck Bharat Benz 2823R 6375/CBC,bharat benz r truck highcapacity heavyduty truck perfect longhaul transportation build superior performance deliver exceptional power fuel efficiency reliability truck ideal industry logistic cement heavy good transportation strong chassis advanced technology ensure stability durability heavy load r come drivercentric cabin enhance comfort extend trip impressive payload capacity low maintenance cost consistent performance r costeffective solution business look boost productivity operational efficiency,https://www.91trucks.com/trucks/bharat-benz/2823r
bharat-benz,Bharat Benz 2823R,"The Bharat Benz 2823R Truck is a high-capacity heavy-duty truck perfect for long-haul transportation. Built for superior performance, it delivers exceptional power, fuel efficiency, and reliability. This truck is ideal for industries such as logistics, cement, and heavy goods transportation. Its strong chassis and advanced technology ensure stability and durability under heavy loads. The 2823R comes with a driver-centric cabin that enhances comfort on extended trips. With its impressive payload capacity, low maintenance costs, and consistent performance, the 2823R is a cost-effective solution for businesses looking to boost productivity and operational efficiency.",2823r,No,2823R,5.0,924,Bharat Benz,https://images.91trucks.com/trucks/models/46/924/bharat-benz-2823r-1733983799.jpg,trucks,46,Truck,7,₹30.98 Lakh,5775/CBC,Diesel,241 HP,850 Nm,380 L,28000 Kg,NA,Truck Bharat Benz 2823R 5775/CBC,bharat benz r truck highcapacity heavyduty truck perfect longhaul transportation build superior performance deliver exceptional power fuel efficiency reliability truck ideal industry logistic cement heavy good transportation strong chassis advanced technology ensure stability durability heavy load r come drivercentric cabin enhance comfort extend trip impressive payload capacity low maintenance cost consistent performance r costeffective solution business look boost productivity operational efficiency,https://www.91trucks.com/trucks/bharat-benz/2823r
bharat-benz,Bharat Benz 2823R,"The Bharat Benz 2823R Truck is a high-capacity heavy-duty truck perfect for long-haul transportation. Built for superior performance, it delivers exceptional power, fuel efficiency, and reliability. This truck is ideal for industries such as logistics, cement, and heavy goods transportation. Its strong chassis and advanced technology ensure stability and durability under heavy loads. The 2823R comes with a driver-centric cabin that enhances comfort on extended trips. With its impressive payload capacity, low maintenance costs, and consistent performance, the 2823R is a cost-effective solution for businesses looking to boost productivity and operational efficiency.",2823r,No,2823R,5.0,924,Bharat Benz,https://images.91trucks.com/trucks/models/46/924/bharat-benz-2823r-1733983799.jpg,trucks,46,Truck,7,₹30.64 Lakh,5175/CBC,Diesel,241 HP,850 Nm,380 L,28000 Kg,NA,Truck Bharat Benz 2823R 5175/CBC,bharat benz r truck highcapacity heavyduty truck perfect longhaul transportation build superior performance deliver exceptional power fuel efficiency reliability truck ideal industry logistic cement heavy good transportation strong chassis advanced technology ensure stability durability heavy load r come drivercentric cabin enhance comfort extend trip impressive payload capacity low maintenance cost consistent performance r costeffective solution business look boost productivity operational efficiency,https://www.91trucks.com/trucks/bharat-benz/2823r
bharat-benz,Bharat Benz 2828C,"The Bharat Benz 2828C Truck is a robust and reliable tipper designed for heavy-duty applications such as mining, construction, and infrastructure development. Known for its powerful performance, the truck effortlessly handles heavy payloads on challenging terrains. The 2828C’s advanced suspension and braking systems ensure excellent control and stability. The driver-centric cabin prioritizes comfort and safety, even in demanding work conditions. Its fuel efficiency, durability, and low operating costs make it a top contender in the heavy-duty truck segment. The 2828C is a trusted choice for businesses seeking high productivity and minimal downtime.",2828c,No,2828C,4.2,925,Bharat Benz,https://images.91trucks.com/trucks/models/46/925/bharat-benz-2828c-474851866.jpg,trucks,46,Truck,7,₹45.70 Lakh,4875/CBC/22 Cum Box Body,Diesel,281 HP,1100 Nm,215 L,28000 Kg,NA,Truck Bharat Benz 2828C 4875/CBC/22 Cum Box Body,bharat benz c truck robust reliable tipper design heavyduty application mining construction infrastructure development know powerful performance truck effortlessly handle heavy payload challenge terrain cs advanced suspension brake system ensure excellent control stability drivercentric cabin prioritize comfort safety demand work condition fuel efficiency durability low operating cost contender heavyduty truck segment c trusted choice business seek high productivity minimal downtime,https://www.91trucks.com/trucks/bharat-benz/2828c
bharat-benz,Bharat Benz 2828C,"The Bharat Benz 2828C Truck is a robust and reliable tipper designed for heavy-duty applications such as mining, construction, and infrastructure development. Known for its powerful performance, the truck effortlessly handles heavy payloads on challenging terrains. The 2828C’s advanced suspension and braking systems ensure excellent control and stability. The driver-centric cabin prioritizes comfort and safety, even in demanding work conditions. Its fuel efficiency, durability, and low operating costs make it a top contender in the heavy-duty truck segment. The 2828C is a trusted choice for businesses seeking high productivity and minimal downtime.",2828c,No,2828C,4.2,925,Bharat Benz,https://images.91trucks.com/trucks/models/46/925/bharat-benz-2828c-474851866.jpg,trucks,46,Truck,7,₹45.70 Lakh,4275/CBC/16 Cum Box Body,Diesel,281 HP,1100 Nm,215 L,28000 Kg,NA,Truck Bharat Benz 2828C 4275/CBC/16 Cum Box Body,bharat benz c truck robust reliable tipper design heavyduty application mining construction infrastructure development know powerful performance truck effortlessly handle heavy payload challenge terrain cs advanced suspension brake system ensure excellent control stability drivercentric cabin prioritize comfort safety demand work condition fuel efficiency durability low operating cost contender heavyduty truck segment c trusted choice business seek high productivity minimal downtime,https://www.91trucks.com/trucks/bharat-benz/2828c
bharat-benz,Bharat Benz 2828C,"The Bharat Benz 2828C Truck is a robust and reliable tipper designed for heavy-duty applications such as mining, construction, and infrastructure development. Known for its powerful performance, the truck effortlessly handles heavy payloads on challenging terrains. The 2828C’s advanced suspension and braking systems ensure excellent control and stability. The driver-centric cabin prioritizes comfort and safety, even in demanding work conditions. Its fuel efficiency, durability, and low operating costs make it a top contender in the heavy-duty truck segment. The 2828C is a trusted choice for businesses seeking high productivity and minimal downtime.",2828c,No,2828C,4.2,925,Bharat Benz,https://images.91trucks.com/trucks/models/46/925/bharat-benz-2828c-474851866.jpg,trucks,46,Truck,7,₹36.86 Lakh,4275/CBC/14 Cum Scoop Body,Diesel,281 HP,1100 Nm,215 L,28000 Kg,NA,Truck Bharat Benz 2828C 4275/CBC/14 Cum Scoop Body,bharat benz c truck robust reliable tipper design heavyduty application mining construction infrastructure development know powerful performance truck effortlessly handle heavy payload challenge terrain cs advanced suspension brake system ensure excellent control stability drivercentric cabin prioritize comfort safety demand work condition fuel efficiency durability low operating cost contender heavyduty truck segment c trusted choice business seek high productivity minimal downtime,https://www.91trucks.com/trucks/bharat-benz/2828c
bharat-benz,Bharat Benz 2828CH,"The Bharat Benz 2828CH Truck is an advanced heavy-duty vehicle built to meet the demanding needs of construction and mining industries. It is equipped to carry large payloads while maintaining stability and performance across rugged terrains. The truck’s reinforced chassis and suspension provide excellent durability and load-bearing capability. The driver-friendly cabin ensures comfort during long work hours, while safety features offer secure operations. The 2828CH is designed for cost-effectiveness, delivering high fuel efficiency and reduced maintenance requirements. It is a reliable solution for businesses focusing on maximizing productivity and operational efficiency.",2828ch,No,2828CH,4.2,926,Bharat Benz,https://images.91trucks.com/trucks/models/46/926/bharat-benz-2828ch-783465124.jpg,trucks,46,Truck,7,₹48.77 Lakh,4275/CBC,Diesel,281 HP,1100 Nm,215 L,27600 Kg,NA,Truck Bharat Benz 2828CH 4275/CBC,bharat benz ch truck advanced heavyduty vehicle build meet demanding need construction mining industry equip carry large payload maintain stability performance rugged terrain truck reinforce chassis suspension provide excellent durability loadbearing capability driverfriendly cabin ensure comfort long work hour safety feature offer secure operation ch design costeffectiveness deliver high fuel efficiency reduce maintenance requirement reliable solution business focus maximize productivity operational efficiency,https://www.91trucks.com/trucks/bharat-benz/2828ch
bharat-benz,Bharat Benz 3523R,"The Bharat Benz 3523R Truck is a versatile heavy-duty vehicle ideal for long-haul transport across industries such as logistics, manufacturing, and cement. It is designed to carry large payloads with efficiency, ensuring high performance and reliability over extended distances. The truck’s sturdy chassis and advanced engineering guarantee durability and stability under heavy loads. Its ergonomic cabin design prioritizes driver comfort, reducing fatigue on long journeys. With its excellent fuel economy and low maintenance costs, the 3523R offers a profitable solution for businesses seeking to optimize their fleet operations for productivity and cost-efficiency.",3523r,No,3523R,4.2,927,Bharat Benz,https://images.91trucks.com/trucks/models/46/927/bharat-benz-3523r-790797171.jpg,trucks,46,Truck,7,₹37.40 Lakh,6375/CBC/32(ft),Diesel,241 HP,850 Nm,380 L,35000 Kg,NA,Truck Bharat Benz 3523R 6375/CBC/32(ft),bharat benz r truck versatile heavyduty vehicle ideal longhaul transport industry logistic manufacturing cement design carry large payload efficiency ensure high performance reliability extend distance truck sturdy chassis advanced engineering guarantee durability stability heavy load ergonomic cabin design prioritize driver comfort reduce fatigue long journey excellent fuel economy low maintenance cost r offer profitable solution business seek optimize fleet operation productivity costefficiency,https://www.91trucks.com/trucks/bharat-benz/3523r
bharat-benz,Bharat Benz 3523R,"The Bharat Benz 3523R Truck is a versatile heavy-duty vehicle ideal for long-haul transport across industries such as logistics, manufacturing, and cement. It is designed to carry large payloads with efficiency, ensuring high performance and reliability over extended distances. The truck’s sturdy chassis and advanced engineering guarantee durability and stability under heavy loads. Its ergonomic cabin design prioritizes driver comfort, reducing fatigue on long journeys. With its excellent fuel economy and low maintenance costs, the 3523R offers a profitable solution for businesses seeking to optimize their fleet operations for productivity and cost-efficiency.",3523r,No,3523R,4.2,927,Bharat Benz,https://images.91trucks.com/trucks/models/46/927/bharat-benz-3523r-790797171.jpg,trucks,46,Truck,7,₹36.99 Lakh,6375/CBC,Diesel,241 HP,850 Nm,380 L,35000 Kg,NA,Truck Bharat Benz 3523R 6375/CBC,bharat benz r truck versatile heavyduty vehicle ideal longhaul transport industry logistic manufacturing cement design carry large payload efficiency ensure high performance reliability extend distance truck sturdy chassis advanced engineering guarantee durability stability heavy load ergonomic cabin design prioritize driver comfort reduce fatigue long journey excellent fuel economy low maintenance cost r offer profitable solution business seek optimize fleet operation productivity costefficiency,https://www.91trucks.com/trucks/bharat-benz/3523r
bharat-benz,Bharat Benz 3523R,"The Bharat Benz 3523R Truck is a versatile heavy-duty vehicle ideal for long-haul transport across industries such as logistics, manufacturing, and cement. It is designed to carry large payloads with efficiency, ensuring high performance and reliability over extended distances. The truck’s sturdy chassis and advanced engineering guarantee durability and stability under heavy loads. Its ergonomic cabin design prioritizes driver comfort, reducing fatigue on long journeys. With its excellent fuel economy and low maintenance costs, the 3523R offers a profitable solution for businesses seeking to optimize their fleet operations for productivity and cost-efficiency.",3523r,No,3523R,4.2,927,Bharat Benz,https://images.91trucks.com/trucks/models/46/927/bharat-benz-3523r-790797171.jpg,trucks,46,Truck,7,₹36.26 Lakh,5775/CBC,Diesel,241 HP,850 Nm,380 L,35000 Kg,NA,Truck Bharat Benz 3523R 5775/CBC,bharat benz r truck versatile heavyduty vehicle ideal longhaul transport industry logistic manufacturing cement design carry large payload efficiency ensure high performance reliability extend distance truck sturdy chassis advanced engineering guarantee durability stability heavy load ergonomic cabin design prioritize driver comfort reduce fatigue long journey excellent fuel economy low maintenance cost r offer profitable solution business seek optimize fleet operation productivity costefficiency,https://www.91trucks.com/trucks/bharat-benz/3523r
bharat-benz,Bharat Benz 3528C,"The Bharat Benz 3528C Truck is a high-performance tipper designed for extreme heavy-duty applications in construction, mining, and infrastructure projects. Built for durability, the 3528C handles massive payloads and challenging terrains with ease. Its advanced suspension system and rugged chassis ensure superior stability and control. The cabin offers a comfortable and safe driving experience, even in tough working environments. The 3528C stands out for its fuel efficiency, minimal maintenance, and reliable performance, making it a preferred choice for businesses aiming to meet demanding operational needs while maintaining cost-efficiency.",3528c,No,3528C,4.2,928,Bharat Benz,https://images.91trucks.com/trucks/models/46/928/bharat-benz-3528c-999389396.jpg,trucks,46,Truck,7,₹43.95 Lakh,5175/CBC,Diesel,281 HP,1100 Nm,215 L,35000 Kg,NA,Truck Bharat Benz 3528C 5175/CBC,bharat benz c truck highperformance tipper design extreme heavyduty application construction mining infrastructure project build durability c handle massive payload challenging terrain ease advanced suspension system rugged chassis ensure superior stability control cabin offer comfortable safe driving experience tough working environment c stand fuel efficiency minimal maintenance reliable performance make preferred choice business aim meet demand operational need maintain costefficiency,https://www.91trucks.com/trucks/bharat-benz/3528c
bharat-benz,Bharat Benz 3528C,"The Bharat Benz 3528C Truck is a high-performance tipper designed for extreme heavy-duty applications in construction, mining, and infrastructure projects. Built for durability, the 3528C handles massive payloads and challenging terrains with ease. Its advanced suspension system and rugged chassis ensure superior stability and control. The cabin offers a comfortable and safe driving experience, even in tough working environments. The 3528C stands out for its fuel efficiency, minimal maintenance, and reliable performance, making it a preferred choice for businesses aiming to meet demanding operational needs while maintaining cost-efficiency.",3528c,No,3528C,4.2,928,Bharat Benz,https://images.91trucks.com/trucks/models/46/928/bharat-benz-3528c-999389396.jpg,trucks,46,Truck,7,₹43.95 Lakh,5175/19 Cum/Box Body,Diesel,281 HP,1100 Nm,215 L,35000 Kg,NA,Truck Bharat Benz 3528C 5175/19 Cum/Box Body,bharat benz c truck highperformance tipper design extreme heavyduty application construction mining infrastructure project build durability c handle massive payload challenging terrain ease advanced suspension system rugged chassis ensure superior stability control cabin offer comfortable safe driving experience tough working environment c stand fuel efficiency minimal maintenance reliable performance make preferred choice business aim meet demand operational need maintain costefficiency,https://www.91trucks.com/trucks/bharat-benz/3528c
bharat-benz,Bharat Benz 4023T,"The Bharat Benz 4023T is a tractor-trailer truck designed for long-haul transportation across highways. It delivers outstanding fuel efficiency and powerful performance, making it a cost-effective choice for logistics operators. With a focus on carrying high payloads, the 4023T combines a sturdy build with advanced technology for enhanced productivity. The truck features a spacious and ergonomically designed cabin, prioritizing driver comfort during extended journeys. Its reliable suspension system ensures smooth rides, even with heavy cargo. Bharat Benz’s commitment to durability and low operating costs makes the 4023T an ideal truck for bulk cargo transport.",4023tt,No,4023T,3.8,930,Bharat Benz,https://images.91trucks.com/trucks/models/46/930/bharat-benz-4023tt-463555471.jpg,trucks,46,Truck,7,₹29.11 Lakh,3300/CBC,Diesel,241 HP,850 Nm,455 L,33747 Kg,NA,Truck Bharat Benz 4023T 3300/CBC,bharat benz t tractortrail truck design longhaul transportation highway deliver outstanding fuel efficiency powerful performance make costeffective choice logistic operator focus carry high payload t combine sturdy build advanced technology enhanced productivity truck feature spacious ergonomically design cabin prioritize driver comfort extended journey reliable suspension system ensure smooth ride heavy cargo bharat benzs commitment durability low operating cost make t ideal truck bulk cargo transport,https://www.91trucks.com/trucks/bharat-benz/4023tt
bharat-benz,Bharat Benz 4228R,"The Bharat Benz 4228R is a robust and high-performance truck designed for long-haul applications, offering durability and reliability for heavy transportation needs. It is equipped to handle demanding operations, ensuring excellent fuel efficiency and reduced operating costs for businesses. Known for its powerful build and high payload capacity, this truck is an ideal choice for logistics, cement, and steel industries. With a comfortable cabin and advanced safety features, the 4228R ensures driver satisfaction during long hours on highways. Its design promotes stability and control, making it a preferred option for large-scale fleet operators.",4228r,No,4228R,2.2,931,Bharat Benz,https://images.91trucks.com/trucks/models/46/931/bharat-benz-4228r-1434350853.jpg,trucks,46,Truck,7,₹42.21 Lakh,6775/CBC/(31.3ft),Diesel,281 HP,1100 Nm,220 L,42000 Kg,NA,Truck Bharat Benz 4228R 6775/CBC/(31.3ft),bharat benz r robust highperformance truck design longhaul application offer durability reliability heavy transportation need equip handle demand operation ensure excellent fuel efficiency reduce operating cost business know powerful build high payload capacity truck ideal choice logistic cement steel industry comfortable cabin advanced safety feature r ensure driver satisfaction long hour highway design promote stability control make preferred option largescale fleet operator,https://www.91trucks.com/trucks/bharat-benz/4228r
bharat-benz,Bharat Benz 4228R,"The Bharat Benz 4228R is a robust and high-performance truck designed for long-haul applications, offering durability and reliability for heavy transportation needs. It is equipped to handle demanding operations, ensuring excellent fuel efficiency and reduced operating costs for businesses. Known for its powerful build and high payload capacity, this truck is an ideal choice for logistics, cement, and steel industries. With a comfortable cabin and advanced safety features, the 4228R ensures driver satisfaction during long hours on highways. Its design promotes stability and control, making it a preferred option for large-scale fleet operators.",4228r,No,4228R,2.2,931,Bharat Benz,https://images.91trucks.com/trucks/models/46/931/bharat-benz-4228r-1434350853.jpg,trucks,46,Truck,7,₹40.21 Lakh,6575/CBC,Diesel,281 HP,1100 Nm,220 L,42000 Kg,NA,Truck Bharat Benz 4228R 6575/CBC,bharat benz r robust highperformance truck design longhaul application offer durability reliability heavy transportation need equip handle demand operation ensure excellent fuel efficiency reduce operating cost business know powerful build high payload capacity truck ideal choice logistic cement steel industry comfortable cabin advanced safety feature r ensure driver satisfaction long hour highway design promote stability control make preferred option largescale fleet operator,https://www.91trucks.com/trucks/bharat-benz/4228r
bharat-benz,Bharat Benz 4228R,"The Bharat Benz 4228R is a robust and high-performance truck designed for long-haul applications, offering durability and reliability for heavy transportation needs. It is equipped to handle demanding operations, ensuring excellent fuel efficiency and reduced operating costs for businesses. Known for its powerful build and high payload capacity, this truck is an ideal choice for logistics, cement, and steel industries. With a comfortable cabin and advanced safety features, the 4228R ensures driver satisfaction during long hours on highways. Its design promotes stability and control, making it a preferred option for large-scale fleet operators.",4228r,No,4228R,2.2,931,Bharat Benz,https://images.91trucks.com/trucks/models/46/931/bharat-benz-4228r-1434350853.jpg,trucks,46,Truck,7,₹39.79 Lakh,6775/CBC,Diesel,281 HP,1100 Nm,220 L,42000 Kg,NA,Truck Bharat Benz 4228R 6775/CBC,bharat benz r robust highperformance truck design longhaul application offer durability reliability heavy transportation need equip handle demand operation ensure excellent fuel efficiency reduce operating cost business know powerful build high payload capacity truck ideal choice logistic cement steel industry comfortable cabin advanced safety feature r ensure driver satisfaction long hour highway design promote stability control make preferred option largescale fleet operator,https://www.91trucks.com/trucks/bharat-benz/4228r
